PEOPLE,SELL,LIMIT,IOC,68877,0.05607,0.05688,FILLED,7962,68877,1723386145116,3861.93339
ZETA,BUY,LIMIT,IOC,968,0.733837,0.723000,FILLED,178,968,1723386145191,710.354216
SUPER,BUY,LIMIT,IOC,381,0.5942712,0.5858503,FILLED,144,381,1723386161143,226.4173272
ETH,BUY,LIMIT,IOC,0.427,2658.67,2648.32,FILLED,0.427,0.427,1723386179159,1135.25209
GLM,SELL,LIMIT,IOC,5619,0.3224981,0.3272670,FILLED,1171,5619,1723386179469,1812.1168239
ETH,BUY,LIMIT,IOC,0.035,2659.13,2647.96,FILLED,0.035,0.035,1723386181308,93.06955
SUI,BUY,LIMIT,IOC,962.4,0.912924,0.903900,FILLED,941.7,962.4,1723386183349,878.5980576
GLM,SELL,LIMIT,IOC,120,0.3222586,0.3272000,FILLED,120,120,1723386188139,38.671032000000004
ETH,BUY,LIMIT,IOC,0.610,2659.24,2648.84,FILLED,0.610,0.610,1723386191451,1622.1363999999999
GLM,SELL,LIMIT,IOC,10962,0.3214538,0.3259290,FILLED,1017,10962,1723386192035,3523.7765556
GLM,SELL,LIMIT,IOC,766,0.3210577,0.3261000,FILLED,766,766,1723386193301,245.9301982
NEAR,BUY,LIMIT,IOC,49,4.0873,4.0270,FILLED,42,49,1723386200207,200.2777
GLM,SELL,LIMIT,IOC,27,0.3206305,0.3255000,FILLED,27,27,1723386203194,8.6570235
ZETA,BUY,LIMIT,IOC,337,0.734549,0.724700,FILLED,337,337,1723386210092,247.543013
ZETA,BUY,LIMIT,IOC,1561,0.735479,0.726189,FILLED,381,1561,1723386211107,1148.082719
T,BUY,LIMIT,IOC,1888,0.0257412,0.0256800,FILLED,1888,1888,1723386211206,48.5993856
ZETA,BUY,LIMIT,IOC,19,0.736812,0.725200,FILLED,19,19,1723386212127,13.999428
ETH,BUY,LIMIT,IOC,18.938,2659.55,2649.00,FILLED,18.938,18.938,1723386213211,50366.5579
ETH,BUY,LIMIT,IOC,0.020,2659.87,2649.52,FILLED,0.020,0.020,1723386219105,53.1974
GLM,SELL,LIMIT,IOC,3541,0.3203632,0.3253000,FILLED,607,3541,1723386219219,1134.4060912
ETH,BUY,LIMIT,IOC,0.019,2660.41,2649.69,FILLED,0.019,0.019,1723386221114,50.54779
GLM,SELL,LIMIT,IOC,1392,0.3198542,0.3242159,FILLED,1170,1392,1723386228265,445.23704639999994
GLM,SELL,LIMIT,IOC,29,0.3194538,0.3239000,FILLED,29,29,1723386232091,9.264160200000001
ETH,BUY,LIMIT,IOC,0.391,2660.63,2650.55,FILLED,0.391,0.391,1723386234047,1040.3063300000001
GLM,SELL,LIMIT,IOC,120,0.3191278,0.3236000,FILLED,120,120,1723386234260,38.295336
GLM,SELL,LIMIT,IOC,1555,0.3185508,0.3231102,FILLED,778,1555,1723386248076,495.34649400000006
GLM,SELL,LIMIT,IOC,272,0.3181918,0.3226000,FILLED,272,272,1723386287161,86.54816960000001
GLM,SELL,LIMIT,IOC,7551,0.3181154,0.3226554,FILLED,1596,7551,1723386290108,2402.0893854
GLM,SELL,LIMIT,IOC,1000,0.3178610,0.3222000,FILLED,1000,1000,1723386312101,317.861
GLM,SELL,LIMIT,IOC,12790,0.3178345,0.3221220,FILLED,1648,12790,1723386348225,4065.1032550000004
GLM,SELL,LIMIT,IOC,24,0.3177945,0.3218000,FILLED,24,24,1723386349479,7.6270679999999995
IO,SELL,LIMIT,IOC,31.5,1.5903252,1.6140000,FILLED,31.5,31.5,1723386358300,50.095243800000006
